Quantity,UnitPrice,ItemsInCart,OrderYear,OrderQuarter,OrderMonth,OrderDayOfWeek,IsWeekend,OrderMonthSin,OrderMonthCos,HasCoupon,IsDigitalPayment,CartUtilization,AddressNumber,Product_Chair,Product_Desk,Product_Laptop,Product_Monitor,Product_Phone,Product_Printer,Product_Tablet,PaymentMethod_Cash,PaymentMethod_Credit Card,PaymentMethod_Debit Card,PaymentMethod_Gift Card,PaymentMethod_Online,OrderStatus_Cancelled,OrderStatus_Delivered,OrderStatus_Pending,OrderStatus_Returned,OrderStatus_Shipped,CouponCode_FREESHIP,CouponCode_NO_COUPON,CouponCode_SAVE10,CouponCode_WINTER15,ReferralSource_Email,ReferralSource_Facebook,ReferralSource_Google,ReferralSource_Instagram,ReferralSource_Referral,CouponFamily_Discount10,CouponFamily_FreeShipping,CouponFamily_NoCoupon,CouponFamily_Seasonal15,UnitPriceTier_Budget,UnitPriceTier_High,UnitPriceTier_Luxury,UnitPriceTier_Standard,TotalPrice
5,495.35,5,2024,2,4,4,0,0.8660254037844387,-0.4999999999999998,0,1,1.0,826,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,2476.75
3,556.99,4,2023,2,6,4,0,1.2246467991473532e-16,-1.0,1,1,0.75,123,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1670.97
1,72.31,1,2023,2,5,4,0,0.49999999999999994,-0.8660254037844387,1,1,1.0,460,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,72.31
5,24.82,10,2023,4,10,0,0,-0.8660254037844386,0.5000000000000001,0,1,0.5,529,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,124.1
4,26.04,5,2024,1,3,1,0,1.0,6.123233995736766e-17,1,1,0.8,982,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,104.16
1,657.07,4,2024,4,10,4,0,-0.8660254037844386,0.5000000000000001,1,0,0.25,800,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,657.07
3,32.62,6,2025,2,6,6,1,1.2246467991473532e-16,-1.0,0,1,0.5,252,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,97.86
2,228.91,4,2024,2,5,4,0,0.49999999999999994,-0.8660254037844387,1,1,0.5,892,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1,457.82
3,274.75,3,2024,4,11,2,0,-0.5000000000000004,0.8660254037844384,1,0,1.0,783,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,824.25
4,634.05,6,2025,2,5,5,1,0.49999999999999994,-0.8660254037844387,1,0,0.6666666666666666,282,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,2536.2
5,543.16,6,2024,3,7,2,0,-0.4999999999999997,-0.8660254037844388,1,1,0.8333333333333334,788,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,2715.8
3,449.13,5,2025,1,1,0,0,0.49999999999999994,0.8660254037844387,1,0,0.6,809,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,1347.39
5,389.62,7,2024,2,6,6,1,1.2246467991473532e-16,-1.0,1,0,0.7142857142857143,623,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1948.1
1,305.17,3,2023,2,4,4,0,0.8660254037844387,-0.4999999999999998,1,1,0.3333333333333333,700,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,305.17
3,445.12,8,2023,2,6,4,0,1.2246467991473532e-16,-1.0,0,1,0.375,339,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1335.36
2,230.36,4,2024,4,12,3,0,-2.4492935982947064e-16,1.0,1,1,0.5,154,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,460.72
1,96.81,3,2024,1,3,4,0,1.0,6.123233995736766e-17,0,1,0.3333333333333333,807,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,96.81
5,460.14,10,2025,1,3,4,0,1.0,6.123233995736766e-17,1,1,0.5,252,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,2300.7
3,601.6,7,2024,4,10,3,0,-0.8660254037844386,0.5000000000000001,1,1,0.42857142857142855,984,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1804.8
3,184.47,4,2024,1,2,3,0,0.8660254037844386,0.5000000000000001,0,1,0.75,834,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,553.41
1,411.34,5,2024,3,9,1,0,-1.0,-1.8369701987210297e-16,0,1,0.2,399,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,411.34
1,532.89,2,2024,3,7,1,0,-0.4999999999999997,-0.8660254037844388,0,1,0.5,764,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,532.89
3,136.34,8,2024,1,3,2,0,1.0,6.123233995736766e-17,1,1,0.375,866,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,409.02
5,476.01,7,2023,4,10,6,1,-0.8660254037844386,0.5000000000000001,1,1,0.7142857142857143,146,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,2380.05
5,236.38,7,2024,4,11,5,1,-0.5000000000000004,0.8660254037844384,0,1,0.7142857142857143,128,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1181.9
3,396.0,4,2023,2,6,4,0,1.2246467991473532e-16,-1.0,1,1,0.75,269,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1188.0
5,341.96,6,2024,1,1,1,0,0.49999999999999994,0.8660254037844387,0,1,0.8333333333333334,747,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1709.8
1,672.89,1,2023,3,9,6,1,-1.0,-1.8369701987210297e-16,1,1,1.0,519,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,1,0,672.89
2,657.48,5,2024,1,3,4,0,1.0,6.123233995736766e-17,1,1,0.4,769,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,1314.96
3,498.68,4,2023,3,8,6,1,-0.8660254037844385,-0.5000000000000004,1,1,0.75,879,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1496.04
5,558.63,8,2023,1,3,6,1,1.0,6.123233995736766e-17,1,0,0.625,861,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,2793.15
3,19.73,3,2023,3,7,4,0,-0.4999999999999997,-0.8660254037844388,0,1,1.0,840,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,59.19
5,248.84,10,2023,2,6,4,0,1.2246467991473532e-16,-1.0,0,1,0.5,140,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1244.2
3,46.11,5,2024,3,8,5,1,-0.8660254037844385,-0.5000000000000004,1,1,0.6,360,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,138.33
5,678.16,7,2023,2,5,1,0,0.49999999999999994,-0.8660254037844387,1,1,0.7142857142857143,463,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,3330.4075
5,601.72,5,2024,2,4,2,0,0.8660254037844387,-0.4999999999999998,1,1,1.0,921,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,3008.6
2,259.32,2,2024,2,4,3,0,0.8660254037844387,-0.4999999999999998,1,1,1.0,117,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,518.64
3,63.68,6,2023,4,12,2,0,-2.4492935982947064e-16,1.0,0,0,0.5,434,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,191.04
4,371.07,7,2023,4,10,3,0,-0.8660254037844386,0.5000000000000001,1,0,0.5714285714285714,336,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,1484.28
4,306.35,7,2024,3,9,6,1,-1.0,-1.8369701987210297e-16,1,1,0.5714285714285714,784,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,1225.4
4,578.27,9,2023,4,10,6,1,-0.8660254037844386,0.5000000000000001,1,1,0.4444444444444444,547,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,1,0,2313.08
1,529.19,5,2023,1,1,4,0,0.49999999999999994,0.8660254037844387,0,0,0.2,391,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,529.19
2,587.49,6,2024,1,2,1,0,0.8660254037844386,0.5000000000000001,1,1,0.3333333333333333,647,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,1174.98
4,567.57,9,2024,2,6,6,1,1.2246467991473532e-16,-1.0,1,1,0.4444444444444444,814,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,2270.28
5,85.22,7,2024,2,4,0,0,0.8660254037844387,-0.4999999999999998,1,1,0.7142857142857143,527,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,426.1
1,438.37,4,2024,3,8,0,0,-0.8660254037844385,-0.5000000000000004,1,0,0.25,647,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,438.37
2,366.23,2,2023,4,11,2,0,-0.5000000000000004,0.8660254037844384,1,0,1.0,961,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,1,0,0,732.46
2,150.05,4,2023,1,1,0,0,0.49999999999999994,0.8660254037844387,1,1,0.5,727,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,300.1
4,498.51,4,2023,4,10,4,0,-0.8660254037844386,0.5000000000000001,1,1,1.0,804,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1994.04
3,339.39,7,2025,2,4,3,0,0.8660254037844387,-0.4999999999999998,1,0,0.42857142857142855,667,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,1018.17
2,575.83,3,2025,1,1,5,1,0.49999999999999994,0.8660254037844387,1,1,0.6666666666666666,182,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,1151.66
2,642.98,7,2023,4,12,5,1,-2.4492935982947064e-16,1.0,1,1,0.2857142857142857,153,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1285.96
2,372.23,7,2023,2,5,3,0,0.49999999999999994,-0.8660254037844387,1,1,0.2857142857142857,518,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,744.46
3,646.34,5,2024,4,11,1,0,-0.5000000000000004,0.8660254037844384,0,1,0.6,429,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1939.02
5,341.84,8,2024,2,6,2,0,1.2246467991473532e-16,-1.0,1,1,0.625,328,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1709.2
3,690.3,6,2024,1,2,6,1,0.8660254037844386,0.5000000000000001,1,1,0.5,747,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,2070.9
3,382.37,8,2023,2,6,0,0,1.2246467991473532e-16,-1.0,0,1,0.375,863,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1147.11
2,132.6,4,2023,1,3,1,0,1.0,6.123233995736766e-17,1,1,0.5,262,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,265.2
2,189.06,7,2024,1,1,3,0,0.49999999999999994,0.8660254037844387,1,1,0.2857142857142857,835,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,378.12
4,87.79,6,2023,4,12,6,1,-2.4492935982947064e-16,1.0,1,0,0.6666666666666666,532,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,351.16
2,46.36,4,2025,2,4,4,0,0.8660254037844387,-0.4999999999999998,1,1,0.5,670,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,92.72
2,642.04,4,2024,4,10,5,1,-0.8660254037844386,0.5000000000000001,1,1,0.5,964,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,1,0,1284.08
2,651.57,7,2024,4,10,5,1,-0.8660254037844386,0.5000000000000001,1,1,0.2857142857142857,933,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,1303.14
3,424.89,6,2025,1,2,4,0,0.8660254037844386,0.5000000000000001,1,1,0.5,116,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1274.67
3,438.89,3,2023,1,1,5,1,0.49999999999999994,0.8660254037844387,0,0,1.0,985,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1316.67
1,72.6,6,2024,2,4,0,0,0.8660254037844387,-0.4999999999999998,1,1,0.16666666666666666,941,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,72.6
4,194.75,5,2024,4,12,3,0,-2.4492935982947064e-16,1.0,0,0,0.8,188,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,779.0
4,231.26,6,2023,2,5,1,0,0.49999999999999994,-0.8660254037844387,1,1,0.6666666666666666,253,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,925.04
4,327.12,4,2024,3,8,5,1,-0.8660254037844385,-0.5000000000000004,0,1,1.0,788,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1308.48
1,466.42,5,2023,2,5,2,0,0.49999999999999994,-0.8660254037844387,1,1,0.2,172,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,466.42
2,253.67,3,2024,3,7,4,0,-0.4999999999999997,-0.8660254037844388,1,0,0.6666666666666666,981,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,507.34
1,257.0,5,2023,1,2,6,1,0.8660254037844386,0.5000000000000001,0,1,0.2,812,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,257.0
4,539.2,8,2024,2,4,3,0,0.8660254037844387,-0.4999999999999998,1,1,0.5,747,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,2156.8
5,50.74,7,2023,2,6,3,0,1.2246467991473532e-16,-1.0,1,1,0.7142857142857143,737,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,253.7
2,624.16,2,2023,2,5,1,0,0.49999999999999994,-0.8660254037844387,1,1,1.0,984,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1248.32
2,372.92,7,2023,1,2,1,0,0.8660254037844386,0.5000000000000001,1,1,0.2857142857142857,131,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,745.84
4,358.75,9,2024,1,1,1,0,0.49999999999999994,0.8660254037844387,1,1,0.4444444444444444,860,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1435.0
3,342.02,5,2024,3,8,1,0,-0.8660254037844385,-0.5000000000000004,0,1,0.6,906,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1026.06
2,422.34,4,2025,2,6,0,0,1.2246467991473532e-16,-1.0,1,1,0.5,985,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,844.68
5,22.07,7,2025,2,4,3,0,0.8660254037844387,-0.4999999999999998,1,1,0.7142857142857143,179,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,110.35
3,163.13,5,2024,4,11,6,1,-0.5000000000000004,0.8660254037844384,1,1,0.6,457,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,1,0,0,0,489.39
3,360.66,5,2023,1,2,3,0,0.8660254037844386,0.5000000000000001,1,1,0.6,304,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1081.98
3,463.39,3,2023,3,8,6,1,-0.8660254037844385,-0.5000000000000004,0,1,1.0,694,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1390.17
1,155.27,6,2024,1,1,1,0,0.49999999999999994,0.8660254037844387,0,1,0.16666666666666666,548,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,155.27
3,509.42,5,2023,3,7,6,1,-0.4999999999999997,-0.8660254037844388,1,1,0.6,449,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1528.26
4,652.48,5,2025,2,5,6,1,0.49999999999999994,-0.8660254037844387,1,0,0.8,887,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,2609.92
4,34.84,8,2024,3,9,6,1,-1.0,-1.8369701987210297e-16,0,1,0.5,288,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,139.36
1,234.37,5,2025,1,2,4,0,0.8660254037844386,0.5000000000000001,1,1,0.2,638,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,234.37
3,53.6,4,2023,4,10,0,0,-0.8660254037844386,0.5000000000000001,1,0,0.75,525,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,1,0,0,0,160.8
1,332.09,5,2023,3,9,2,0,-1.0,-1.8369701987210297e-16,1,1,0.2,408,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,332.09
4,593.22,8,2024,1,3,2,0,1.0,6.123233995736766e-17,1,1,0.5,154,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,2372.88
2,444.84,7,2023,3,8,1,0,-0.8660254037844385,-0.5000000000000004,0,1,0.2857142857142857,787,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,889.68
1,24.48,1,2024,3,7,4,0,-0.4999999999999997,-0.8660254037844388,0,1,1.0,128,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,24.48
3,239.08,8,2024,4,11,6,1,-0.5000000000000004,0.8660254037844384,0,0,0.375,396,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,717.24
5,196.84,5,2023,1,1,0,0,0.49999999999999994,0.8660254037844387,1,1,1.0,319,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,984.2
1,176.58,4,2025,1,3,2,0,1.0,6.123233995736766e-17,0,1,0.25,674,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,176.58
4,666.52,8,2023,4,10,0,0,-0.8660254037844386,0.5000000000000001,1,0,0.5,619,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,2666.08
5,101.3,7,2024,4,11,5,1,-0.5000000000000004,0.8660254037844384,1,1,0.7142857142857143,553,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,506.5
4,151.2,9,2023,3,7,6,1,-0.4999999999999997,-0.8660254037844388,1,1,0.4444444444444444,965,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,1,0,0,0,604.8
5,94.85,6,2025,1,2,1,0,0.8660254037844386,0.5000000000000001,1,0,0.8333333333333334,788,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,474.25
2,388.22,2,2023,1,1,2,0,0.49999999999999994,0.8660254037844387,1,0,1.0,169,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,776.44
3,614.15,3,2023,4,11,0,0,-0.5000000000000004,0.8660254037844384,0,1,1.0,897,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1842.45
2,92.91,3,2024,3,9,2,0,-1.0,-1.8369701987210297e-16,1,0,0.6666666666666666,555,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,185.82
3,92.22,5,2024,2,6,6,1,1.2246467991473532e-16,-1.0,1,1,0.6,115,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,276.66
3,562.55,6,2024,2,6,6,1,1.2246467991473532e-16,-1.0,0,1,0.5,154,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1687.65
1,92.79,3,2023,1,3,2,0,1.0,6.123233995736766e-17,1,0,0.3333333333333333,799,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,92.79
4,30.27,9,2023,2,6,5,1,1.2246467991473532e-16,-1.0,1,1,0.4444444444444444,819,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,121.08
2,49.08,7,2025,1,3,6,1,1.0,6.123233995736766e-17,1,1,0.2857142857142857,420,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,98.16
5,228.09,9,2025,1,3,6,1,1.0,6.123233995736766e-17,1,1,0.5555555555555556,969,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1140.45
4,650.04,6,2024,4,11,4,0,-0.5000000000000004,0.8660254037844384,1,1,0.6666666666666666,989,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,2600.16
1,665.11,3,2025,1,3,1,0,1.0,6.123233995736766e-17,1,0,0.3333333333333333,788,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,665.11
